,index,urdf_filepath,urdf_path,scene_id,task,task_ids,init_ids
726,726,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_6.urdf,Beechwood_0_int_task_setting_up_candles_0_6,Beechwood_0_int,setting_up_candles,0,6
727,727,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_7.urdf,Beechwood_0_int_task_setting_up_candles_0_7,Beechwood_0_int,setting_up_candles,0,7
728,728,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_8.urdf,Beechwood_0_int_task_setting_up_candles_0_8,Beechwood_0_int,setting_up_candles,0,8
729,729,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_9.urdf,Beechwood_0_int_task_setting_up_candles_0_9,Beechwood_0_int,setting_up_candles,0,9
730,730,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_10.urdf,Beechwood_0_int_task_setting_up_candles_0_10,Beechwood_0_int,setting_up_candles,0,10
731,731,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_11.urdf,Beechwood_0_int_task_setting_up_candles_0_11,Beechwood_0_int,setting_up_candles,0,11
732,732,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_12.urdf,Beechwood_0_int_task_setting_up_candles_0_12,Beechwood_0_int,setting_up_candles,0,12
733,733,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_13.urdf,Beechwood_0_int_task_setting_up_candles_0_13,Beechwood_0_int,setting_up_candles,0,13
734,734,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_14.urdf,Beechwood_0_int_task_setting_up_candles_0_14,Beechwood_0_int,setting_up_candles,0,14
735,735,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_15.urdf,Beechwood_0_int_task_setting_up_candles_0_15,Beechwood_0_int,setting_up_candles,0,15
736,736,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_16.urdf,Beechwood_0_int_task_setting_up_candles_0_16,Beechwood_0_int,setting_up_candles,0,16
737,737,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_17.urdf,Beechwood_0_int_task_setting_up_candles_0_17,Beechwood_0_int,setting_up_candles,0,17
738,738,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_18.urdf,Beechwood_0_int_task_setting_up_candles_0_18,Beechwood_0_int,setting_up_candles,0,18
739,739,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_19.urdf,Beechwood_0_int_task_setting_up_candles_0_19,Beechwood_0_int,setting_up_candles,0,19
740,740,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_20.urdf,Beechwood_0_int_task_setting_up_candles_0_20,Beechwood_0_int,setting_up_candles,0,20
741,741,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_21.urdf,Beechwood_0_int_task_setting_up_candles_0_21,Beechwood_0_int,setting_up_candles,0,21
742,742,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_22.urdf,Beechwood_0_int_task_setting_up_candles_0_22,Beechwood_0_int,setting_up_candles,0,22
743,743,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_23.urdf,Beechwood_0_int_task_setting_up_candles_0_23,Beechwood_0_int,setting_up_candles,0,23
744,744,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_24.urdf,Beechwood_0_int_task_setting_up_candles_0_24,Beechwood_0_int,setting_up_candles,0,24
745,745,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_25.urdf,Beechwood_0_int_task_setting_up_candles_0_25,Beechwood_0_int,setting_up_candles,0,25
746,746,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_26.urdf,Beechwood_0_int_task_setting_up_candles_0_26,Beechwood_0_int,setting_up_candles,0,26
747,747,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_27.urdf,Beechwood_0_int_task_setting_up_candles_0_27,Beechwood_0_int,setting_up_candles,0,27
748,748,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_28.urdf,Beechwood_0_int_task_setting_up_candles_0_28,Beechwood_0_int,setting_up_candles,0,28
749,749,scenes/Beechwood_0_int/urdf/Beechwood_0_int_task_setting_up_candles_0_29.urdf,Beechwood_0_int_task_setting_up_candles_0_29,Beechwood_0_int,setting_up_candles,0,29
750,750,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_0.urdf,Ihlen_1_int_task_setting_up_candles_0_0,Ihlen_1_int,setting_up_candles,0,0
751,751,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_1.urdf,Ihlen_1_int_task_setting_up_candles_0_1,Ihlen_1_int,setting_up_candles,0,1
752,752,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_2.urdf,Ihlen_1_int_task_setting_up_candles_0_2,Ihlen_1_int,setting_up_candles,0,2
753,753,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_3.urdf,Ihlen_1_int_task_setting_up_candles_0_3,Ihlen_1_int,setting_up_candles,0,3
754,754,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_4.urdf,Ihlen_1_int_task_setting_up_candles_0_4,Ihlen_1_int,setting_up_candles,0,4
755,755,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_5.urdf,Ihlen_1_int_task_setting_up_candles_0_5,Ihlen_1_int,setting_up_candles,0,5
756,756,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_6.urdf,Ihlen_1_int_task_setting_up_candles_0_6,Ihlen_1_int,setting_up_candles,0,6
757,757,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_7.urdf,Ihlen_1_int_task_setting_up_candles_0_7,Ihlen_1_int,setting_up_candles,0,7
758,758,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_8.urdf,Ihlen_1_int_task_setting_up_candles_0_8,Ihlen_1_int,setting_up_candles,0,8
759,759,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_9.urdf,Ihlen_1_int_task_setting_up_candles_0_9,Ihlen_1_int,setting_up_candles,0,9
760,760,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_10.urdf,Ihlen_1_int_task_setting_up_candles_0_10,Ihlen_1_int,setting_up_candles,0,10
761,761,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_11.urdf,Ihlen_1_int_task_setting_up_candles_0_11,Ihlen_1_int,setting_up_candles,0,11
762,762,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_12.urdf,Ihlen_1_int_task_setting_up_candles_0_12,Ihlen_1_int,setting_up_candles,0,12
763,763,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_13.urdf,Ihlen_1_int_task_setting_up_candles_0_13,Ihlen_1_int,setting_up_candles,0,13
764,764,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_14.urdf,Ihlen_1_int_task_setting_up_candles_0_14,Ihlen_1_int,setting_up_candles,0,14
765,765,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_15.urdf,Ihlen_1_int_task_setting_up_candles_0_15,Ihlen_1_int,setting_up_candles,0,15
766,766,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_16.urdf,Ihlen_1_int_task_setting_up_candles_0_16,Ihlen_1_int,setting_up_candles,0,16
767,767,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_17.urdf,Ihlen_1_int_task_setting_up_candles_0_17,Ihlen_1_int,setting_up_candles,0,17
768,768,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_18.urdf,Ihlen_1_int_task_setting_up_candles_0_18,Ihlen_1_int,setting_up_candles,0,18
769,769,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_19.urdf,Ihlen_1_int_task_setting_up_candles_0_19,Ihlen_1_int,setting_up_candles,0,19
770,770,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_20.urdf,Ihlen_1_int_task_setting_up_candles_0_20,Ihlen_1_int,setting_up_candles,0,20
771,771,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_21.urdf,Ihlen_1_int_task_setting_up_candles_0_21,Ihlen_1_int,setting_up_candles,0,21
772,772,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_22.urdf,Ihlen_1_int_task_setting_up_candles_0_22,Ihlen_1_int,setting_up_candles,0,22
773,773,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_23.urdf,Ihlen_1_int_task_setting_up_candles_0_23,Ihlen_1_int,setting_up_candles,0,23
774,774,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_24.urdf,Ihlen_1_int_task_setting_up_candles_0_24,Ihlen_1_int,setting_up_candles,0,24
775,775,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_25.urdf,Ihlen_1_int_task_setting_up_candles_0_25,Ihlen_1_int,setting_up_candles,0,25
776,776,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_26.urdf,Ihlen_1_int_task_setting_up_candles_0_26,Ihlen_1_int,setting_up_candles,0,26
777,777,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_27.urdf,Ihlen_1_int_task_setting_up_candles_0_27,Ihlen_1_int,setting_up_candles,0,27
778,778,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_28.urdf,Ihlen_1_int_task_setting_up_candles_0_28,Ihlen_1_int,setting_up_candles,0,28
779,779,scenes/Ihlen_1_int/urdf/Ihlen_1_int_task_setting_up_candles_0_29.urdf,Ihlen_1_int_task_setting_up_candles_0_29,Ihlen_1_int,setting_up_candles,0,29
780,780,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_0.urdf,Wainscott_0_int_task_setting_up_candles_0_0,Wainscott_0_int,setting_up_candles,0,0
781,781,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_1.urdf,Wainscott_0_int_task_setting_up_candles_0_1,Wainscott_0_int,setting_up_candles,0,1
782,782,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_2.urdf,Wainscott_0_int_task_setting_up_candles_0_2,Wainscott_0_int,setting_up_candles,0,2
783,783,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_3.urdf,Wainscott_0_int_task_setting_up_candles_0_3,Wainscott_0_int,setting_up_candles,0,3
784,784,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_4.urdf,Wainscott_0_int_task_setting_up_candles_0_4,Wainscott_0_int,setting_up_candles,0,4
785,785,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_5.urdf,Wainscott_0_int_task_setting_up_candles_0_5,Wainscott_0_int,setting_up_candles,0,5
786,786,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_6.urdf,Wainscott_0_int_task_setting_up_candles_0_6,Wainscott_0_int,setting_up_candles,0,6
787,787,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_7.urdf,Wainscott_0_int_task_setting_up_candles_0_7,Wainscott_0_int,setting_up_candles,0,7
788,788,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_8.urdf,Wainscott_0_int_task_setting_up_candles_0_8,Wainscott_0_int,setting_up_candles,0,8
789,789,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_9.urdf,Wainscott_0_int_task_setting_up_candles_0_9,Wainscott_0_int,setting_up_candles,0,9
790,790,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_10.urdf,Wainscott_0_int_task_setting_up_candles_0_10,Wainscott_0_int,setting_up_candles,0,10
791,791,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_11.urdf,Wainscott_0_int_task_setting_up_candles_0_11,Wainscott_0_int,setting_up_candles,0,11
792,792,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_12.urdf,Wainscott_0_int_task_setting_up_candles_0_12,Wainscott_0_int,setting_up_candles,0,12
793,793,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_13.urdf,Wainscott_0_int_task_setting_up_candles_0_13,Wainscott_0_int,setting_up_candles,0,13
794,794,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_14.urdf,Wainscott_0_int_task_setting_up_candles_0_14,Wainscott_0_int,setting_up_candles,0,14
795,795,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_15.urdf,Wainscott_0_int_task_setting_up_candles_0_15,Wainscott_0_int,setting_up_candles,0,15
796,796,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_16.urdf,Wainscott_0_int_task_setting_up_candles_0_16,Wainscott_0_int,setting_up_candles,0,16
797,797,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_17.urdf,Wainscott_0_int_task_setting_up_candles_0_17,Wainscott_0_int,setting_up_candles,0,17
798,798,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_18.urdf,Wainscott_0_int_task_setting_up_candles_0_18,Wainscott_0_int,setting_up_candles,0,18
799,799,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_19.urdf,Wainscott_0_int_task_setting_up_candles_0_19,Wainscott_0_int,setting_up_candles,0,19
800,800,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_20.urdf,Wainscott_0_int_task_setting_up_candles_0_20,Wainscott_0_int,setting_up_candles,0,20
801,801,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_21.urdf,Wainscott_0_int_task_setting_up_candles_0_21,Wainscott_0_int,setting_up_candles,0,21
802,802,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_22.urdf,Wainscott_0_int_task_setting_up_candles_0_22,Wainscott_0_int,setting_up_candles,0,22
803,803,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_23.urdf,Wainscott_0_int_task_setting_up_candles_0_23,Wainscott_0_int,setting_up_candles,0,23
804,804,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_24.urdf,Wainscott_0_int_task_setting_up_candles_0_24,Wainscott_0_int,setting_up_candles,0,24
805,805,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_25.urdf,Wainscott_0_int_task_setting_up_candles_0_25,Wainscott_0_int,setting_up_candles,0,25
806,806,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_26.urdf,Wainscott_0_int_task_setting_up_candles_0_26,Wainscott_0_int,setting_up_candles,0,26
807,807,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_27.urdf,Wainscott_0_int_task_setting_up_candles_0_27,Wainscott_0_int,setting_up_candles,0,27
808,808,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_28.urdf,Wainscott_0_int_task_setting_up_candles_0_28,Wainscott_0_int,setting_up_candles,0,28
809,809,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_setting_up_candles_0_29.urdf,Wainscott_0_int_task_setting_up_candles_0_29,Wainscott_0_int,setting_up_candles,0,29
810,810,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_0.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_0,Wainscott_0_int,cleaning_up_refrigerator,0,0
811,811,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_1.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_1,Wainscott_0_int,cleaning_up_refrigerator,0,1
812,812,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_2.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_2,Wainscott_0_int,cleaning_up_refrigerator,0,2
813,813,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_3.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_3,Wainscott_0_int,cleaning_up_refrigerator,0,3
814,814,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_4.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_4,Wainscott_0_int,cleaning_up_refrigerator,0,4
815,815,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_5.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_5,Wainscott_0_int,cleaning_up_refrigerator,0,5
816,816,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_6.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_6,Wainscott_0_int,cleaning_up_refrigerator,0,6
817,817,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_7.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_7,Wainscott_0_int,cleaning_up_refrigerator,0,7
818,818,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_8.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_8,Wainscott_0_int,cleaning_up_refrigerator,0,8
819,819,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_9.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_9,Wainscott_0_int,cleaning_up_refrigerator,0,9
820,820,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_10.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_10,Wainscott_0_int,cleaning_up_refrigerator,0,10
821,821,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_11.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_11,Wainscott_0_int,cleaning_up_refrigerator,0,11
822,822,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_12.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_12,Wainscott_0_int,cleaning_up_refrigerator,0,12
823,823,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_13.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_13,Wainscott_0_int,cleaning_up_refrigerator,0,13
824,824,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_14.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_14,Wainscott_0_int,cleaning_up_refrigerator,0,14
825,825,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_15.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_15,Wainscott_0_int,cleaning_up_refrigerator,0,15
826,826,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_16.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_16,Wainscott_0_int,cleaning_up_refrigerator,0,16
827,827,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_17.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_17,Wainscott_0_int,cleaning_up_refrigerator,0,17
828,828,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_18.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_18,Wainscott_0_int,cleaning_up_refrigerator,0,18
829,829,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_19.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_19,Wainscott_0_int,cleaning_up_refrigerator,0,19
830,830,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_20.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_20,Wainscott_0_int,cleaning_up_refrigerator,0,20
831,831,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_21.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_21,Wainscott_0_int,cleaning_up_refrigerator,0,21
832,832,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_22.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_22,Wainscott_0_int,cleaning_up_refrigerator,0,22
833,833,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_23.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_23,Wainscott_0_int,cleaning_up_refrigerator,0,23
834,834,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_24.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_24,Wainscott_0_int,cleaning_up_refrigerator,0,24
835,835,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_25.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_25,Wainscott_0_int,cleaning_up_refrigerator,0,25
836,836,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_26.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_26,Wainscott_0_int,cleaning_up_refrigerator,0,26
837,837,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_27.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_27,Wainscott_0_int,cleaning_up_refrigerator,0,27
838,838,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_28.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_28,Wainscott_0_int,cleaning_up_refrigerator,0,28
839,839,scenes/Wainscott_0_int/urdf/Wainscott_0_int_task_cleaning_up_refrigerator_0_29.urdf,Wainscott_0_int_task_cleaning_up_refrigerator_0_29,Wainscott_0_int,cleaning_up_refrigerator,0,29
840,840,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_0.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_0,Pomaria_1_int,cleaning_up_refrigerator,0,0
841,841,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_1.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_1,Pomaria_1_int,cleaning_up_refrigerator,0,1
842,842,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_2.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_2,Pomaria_1_int,cleaning_up_refrigerator,0,2
843,843,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_3.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_3,Pomaria_1_int,cleaning_up_refrigerator,0,3
844,844,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_4.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_4,Pomaria_1_int,cleaning_up_refrigerator,0,4
845,845,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_5.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_5,Pomaria_1_int,cleaning_up_refrigerator,0,5
846,846,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_6.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_6,Pomaria_1_int,cleaning_up_refrigerator,0,6
847,847,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_7.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_7,Pomaria_1_int,cleaning_up_refrigerator,0,7
848,848,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_8.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_8,Pomaria_1_int,cleaning_up_refrigerator,0,8
849,849,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_9.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_9,Pomaria_1_int,cleaning_up_refrigerator,0,9
850,850,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_10.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_10,Pomaria_1_int,cleaning_up_refrigerator,0,10
851,851,scenes/Pomaria_1_int/urdf/Pomaria_1_int_task_cleaning_up_refrigerator_0_11.urdf,Pomaria_1_int_task_cleaning_up_refrigerator_0_11,Pomaria_1_int,cleaning_up_refrigerator,0,11
